LONG_EAST,LAT_NORTH, TOPOGRAPHY,MOLA_RANGE, PLANET_RAD, C,A,  EMPHEMERIS_TIME,          UTC,          ORBIT
341.10751, 24.33590,   -2572.55, 403919.09,  3389844.54,1,0,  22816448.49047,2000-09-21T13:53:04.308, 16885
341.10680, 24.34090,   -2586.37, 403936.38,  3389829.53,1,0,  22816448.59048,2000-09-21T13:53:04.408, 16885
341.09762, 24.40650,   -2705.02, 404100.47,  3389695.34,1,0,  22816449.89053,2000-09-21T13:53:05.708, 16885
341.23027, 24.13060,   -2558.28, 404043.93,  3389908.56,1,0,  11143095.47085,2000-05-09T11:17:11.285, 15231
341.21316, 24.00920,   -2500.65, 403900.02,  3389994.44,1,0,  11143097.87094,2000-05-09T11:17:13.686, 15231
341.21244, 24.00420,   -2487.35, 403883.14,  3390008.91,2,0,  11143097.97094,2000-05-09T11:17:13.786, 15231
341.20242, 23.93340,   -2415.54, 403760.99,  3390097.15,1,0,  11143099.37099,2000-05-09T11:17:15.186, 15231
341.19039, 23.84740,   -2303.89, 403588.25,  3390228.72,2,0,  11143101.07106,2000-05-09T11:17:16.886, 15231
341.18969, 23.84230,   -2292.79, 403573.55,  3390241.00,1,0,  11143101.17106,2000-05-09T11:17:16.986, 15231
341.18898, 23.83730,   -2287.71, 403564.90,  3390247.25,1,0,  11143101.27107,2000-05-09T11:17:17.086, 15231
340.98406, 24.93050,   -2856.36, 405585.89,  3389419.40,1,0,  18689068.60875,2000-08-04T19:23:24.426, 16300
340.98336, 24.92540,   -2861.84, 405587.73,  3389415.12,1,0,  18689068.70875,2000-08-04T19:23:24.526, 16300
340.97211, 24.84490,   -2853.33, 405521.21,  3389442.67,1,0,  18689070.30881,2000-08-04T19:23:26.126, 16300
340.97140, 24.83990,   -2850.54, 405514.79,  3389446.65,1,0,  18689070.40882,2000-08-04T19:23:26.226, 16300
340.97070, 24.83480,   -2851.13, 405511.74,  3389447.26,1,0,  18689070.50882,2000-08-04T19:23:26.326, 16300
340.95940, 24.75420,   -2944.97, 405547.55,  3389372.43,2,0,  18689072.10888,2000-08-04T19:23:27.926, 16300
340.95869, 24.74920,   -2974.84, 405573.78,  3389343.75,2,0,  18689072.20888,2000-08-04T19:23:28.026, 16300
340.94739, 24.66860,   -2955.53, 405496.45,  3389382.06,2,0,  18689073.80895,2000-08-04T19:23:29.626, 16300
340.94668, 24.66360,   -2947.41, 405484.71,  3389391.36,2,0,  18689073.90895,2000-08-04T19:23:29.726, 16300
340.94598, 24.65850,   -2937.85, 405471.53,  3389402.11,2,0,  18689074.00895,2000-08-04T19:23:29.826, 16300
340.93477, 24.57780,   -2874.42, 405350.02,  3389484.52,2,0,  18689075.60901,2000-08-04T19:23:31.426, 16300
340.93407, 24.57280,   -2888.88, 405360.85,  3389471.24,1,0,  18689075.70902,2000-08-04T19:23:31.526, 16300
340.92295, 24.49200,   -2930.02, 405343.91,  3389449.06,1,0,  18689077.30908,2000-08-04T19:23:33.126, 16300
340.92226, 24.48700,   -2894.25, 405304.49,  3389486.01,1,0,  18689077.40908,2000-08-04T19:23:33.226, 16300
340.92156, 24.48190,   -2909.08, 405315.69,  3389472.37,2,0,  18689077.50908,2000-08-04T19:23:33.326, 16300
340.91044, 24.40120,   -2721.49, 405070.01,  3389678.87,1,0,  18689079.10915,2000-08-04T19:23:34.926, 16300
340.90974, 24.39610,   -2708.08, 405052.98,  3389693.46,2,0,  18689079.20915,2000-08-04T19:23:35.026, 16300
340.89855, 24.31560,   -2412.24, 404699.10,  3390008.13,2,0,  18689080.80921,2000-08-04T19:23:36.626, 16300
340.89715, 24.30550,   -2375.25, 404654.88,  3390047.47,1,0,  18689081.00922,2000-08-04T19:23:36.826, 16300
340.88596, 24.22500,   -2123.60, 404345.20,  3390317.90,2,0,  18689082.60928,2000-08-04T19:23:38.426, 16300
340.88526, 24.22000,   -2109.68, 404327.66,  3390333.00,1,0,  18689082.70928,2000-08-04T19:23:38.526, 16300
340.87405, 24.13910,   -2162.72, 404322.61,  3390298.78,2,0,  18689084.30935,2000-08-04T19:23:40.126, 16300
340.87335, 24.13410,   -2172.13, 404328.40,  3390290.55,1,0,  18689084.40935,2000-08-04T19:23:40.226, 16300
340.87264, 24.12900,   -2185.50, 404338.13,  3390278.35,1,0,  18689084.50935,2000-08-04T19:23:40.326, 16300
340.85653, 24.01270,   -2184.63, 404253.77,  3390306.21,1,0,  18689086.80944,2000-08-04T19:23:42.626, 16300
340.85583, 24.00770,   -2170.74, 404236.25,  3390321.27,1,0,  18689086.90944,2000-08-04T19:23:42.726, 16300
340.85513, 24.00260,   -2177.41, 404239.31,  3390315.76,2,0,  18689087.00945,2000-08-04T19:23:42.826, 16300
340.84605, 23.93720,   -2179.83, 404194.60,  3390328.49,1,0,  18689088.30950,2000-08-04T19:23:44.126, 16300
340.84535, 23.93220,   -2173.81, 404184.94,  3390335.68,1,0,  18689088.40950,2000-08-04T19:23:44.226, 16300
340.84465, 23.92710,   -2179.94, 404187.44,  3390330.72,1,0,  18689088.50950,2000-08-04T19:23:44.326, 16300
340.83348, 23.84660,   -2182.52, 404132.04,  3390346.75,1,0,  18689090.10956,2000-08-04T19:23:45.926, 16300
340.83277, 23.84150,   -2217.59, 404163.47,  3390312.84,1,0,  18689090.20957,2000-08-04T19:23:46.026, 16300
341.50914, 23.84190,   -3334.85, 404378.14,  3389201.82,1,0,  19265340.76276,2000-08-11T11:27:56.580, 16382
341.50843, 23.84700,   -3326.96, 404373.75,  3389208.52,1,0,  19265340.86277,2000-08-11T11:27:56.680, 16382
341.49710, 23.92780,   -3246.87, 404349.62,  3389269.59,1,0,  19265342.46283,2000-08-11T11:27:58.280, 16382
341.49639, 23.93290,   -3238.34, 404344.61,  3389276.93,2,0,  19265342.56283,2000-08-11T11:27:58.380, 16382
341.48644, 24.00350,   -3253.97, 404409.21,  3389244.64,1,0,  19265343.96290,2000-08-11T11:27:59.780, 16382
341.48573, 24.00860,   -3237.40, 404396.16,  3389260.02,1,0,  19265344.06291,2000-08-11T11:27:59.880, 16382
341.48502, 24.01360,   -3228.77, 404391.02,  3389267.46,1,0,  19265344.16291,2000-08-11T11:27:59.980, 16382
341.46866, 24.12970,   -3360.42, 404603.13,  3389108.41,2,0,  19265346.46300,2000-08-11T11:28:02.280, 16382
341.58416, 24.67190,   -3120.35, 404786.12,  3389221.66,1,0,  23437753.45834,2000-09-28T18:28:09.276, 16973
341.58345, 24.67690,   -3123.00, 404792.25,  3389217.80,2,0,  23437753.55834,2000-09-28T18:28:09.376, 16973
341.58274, 24.68200,   -3124.78, 404797.53,  3389214.81,2,0,  23437753.65835,2000-09-28T18:28:09.476, 16973
341.56988, 24.77300,   -3348.48, 405084.33,  3388969.32,2,0,  23437755.45842,2000-09-28T18:28:11.276, 16973
341.56916, 24.77800,   -3356.40, 405095.76,  3388960.19,2,0,  23437755.55842,2000-09-28T18:28:11.376, 16973
341.56844, 24.78310,   -3364.08, 405106.94,  3388951.29,2,0,  23437755.65843,2000-09-28T18:28:11.476, 16973
341.55908, 24.84880,   -3455.95, 405244.37,  3388843.66,2,0,  23437756.95848,2000-09-28T18:28:12.776, 16973
341.55835, 24.85380,   -3459.50, 405251.42,  3388838.89,2,0,  23437757.05848,2000-09-28T18:28:12.876, 16973
341.55763, 24.85890,   -3469.54, 405264.97,  3388827.63,2,0,  23437757.15848,2000-09-28T18:28:12.976, 16973
341.54613, 24.93970,   -3453.81, 405305.30,  3388823.95,1,0,  23437758.75854,2000-09-28T18:28:14.576, 16973
341.54542, 24.94480,   -3457.02, 405312.02,  3388819.53,1,0,  23437758.85855,2000-09-28T18:28:14.676, 16973
341.53396, 25.02550,   -3512.08, 405423.15,  3388745.04,1,0,  23437760.45861,2000-09-28T18:28:16.276, 16973
341.53325, 25.03060,   -3525.05, 405439.64,  3388730.86,1,0,  23437760.55861,2000-09-28T18:28:16.376, 16973
341.53253, 25.03560,   -3547.92, 405466.01,  3388706.78,1,0,  23437760.65862,2000-09-28T18:28:16.476, 16973
341.88618, 24.67960,   -3202.45, 406165.80,  3389141.21,1,0,  23482710.18586,2000-09-29T06:57:26.004, 16979
341.88552, 24.67460,   -3204.53, 406164.22,  3389140.34,1,0,  23482710.28586,2000-09-29T06:57:26.104, 16979
341.87502, 24.59320,   -3240.85, 406141.92,  3389123.31,1,0,  23482711.88593,2000-09-29T06:57:27.704, 16979
341.87436, 24.58810,   -3241.52, 406138.93,  3389123.84,1,0,  23482711.98593,2000-09-29T06:57:27.804, 16979
341.87370, 24.58300,   -3239.44, 406133.18,  3389127.13,1,0,  23482712.08593,2000-09-29T06:57:27.904, 16979
341.86320, 24.50170,   -3233.61, 406068.77,  3389152.19,1,0,  23482713.68599,2000-09-29T06:57:29.504, 16979
341.86255, 24.49660,   -3234.94, 406066.45,  3389152.06,1,0,  23482713.78600,2000-09-29T06:57:29.604, 16979
341.85534, 24.44100,   -3185.48, 405976.81,  3389214.65,1,0,  23482714.88604,2000-09-29T06:57:30.704, 16979
341.85469, 24.43600,   -3180.04, 405967.72,  3389221.27,1,0,  23482714.98604,2000-09-29T06:57:30.804, 16979
341.85403, 24.43100,   -3173.62, 405957.66,  3389228.87,1,0,  23482715.08605,2000-09-29T06:57:30.904, 16979
341.84025, 24.32550,   -3081.05, 405788.55,  3389346.30,1,0,  23482717.18613,2000-09-29T06:57:33.004, 16979
341.83962, 24.32050,   -3073.84, 405777.72,  3389354.68,1,0,  23482717.28613,2000-09-29T06:57:33.104, 16979
341.83078, 24.25080,   -3137.76, 405790.66,  3389307.15,1,0,  23482718.68618,2000-09-29T06:57:34.504, 16979
341.83049, 24.24640,   -3143.27, 405792.69,  3389302.65,1,0,  23482718.78619,2000-09-29T06:57:34.604, 16979
341.82995, 24.24160,   -3148.46, 405794.27,  3389298.59,1,0,  23482718.88619,2000-09-29T06:57:34.704, 16979
341.82244, 24.17440,   -3078.33, 405673.74,  3389384.50,1,0,  23482720.28624,2000-09-29T06:57:36.104, 16979
341.82190, 24.16970,   -3074.85, 405666.67,  3389389.11,1,0,  23482720.38625,2000-09-29T06:57:36.204, 16979
341.80993, 24.06390,   -2944.18, 405457.17,  3389544.55,1,0,  23482722.58633,2000-09-29T06:57:38.404, 16979
341.80937, 24.05910,   -2955.26, 405464.69,  3389534.60,2,0,  23482722.68633,2000-09-29T06:57:38.504, 16979
341.80854, 24.05410,   -2961.19, 405467.02,  3389529.84,1,0,  23482722.78634,2000-09-29T06:57:38.604, 16979
341.79736, 23.96660,   -2840.46, 405281.94,  3389670.99,1,0,  23482724.58641,2000-09-29T06:57:40.404, 16979
341.78663, 23.88370,   -2847.68, 405228.44,  3389683.08,1,0,  23482726.28649,2000-09-29T06:57:42.104, 16979
341.78598, 23.87880,   -2857.97, 405235.15,  3389673.93,2,0,  23482726.38649,2000-09-29T06:57:42.204, 16979
341.88283, 23.87770,   -2587.01, 405527.88,  3389945.53,1,0,  35244815.77102,2001-02-12T10:12:31.586, 18645
341.88214, 23.88270,   -2595.99, 405540.48,  3389935.36,1,0,  35244815.87102,2001-02-12T10:12:31.686, 18645
341.87106, 23.96330,   -2683.17, 405685.36,  3389829.16,1,0,  35244817.47108,2001-02-12T10:12:33.286, 18645
341.87037, 23.96830,   -2685.44, 405691.22,  3389825.70,1,0,  35244817.57109,2001-02-12T10:12:33.386, 18645
341.86968, 23.97330,   -2676.23, 405685.61,  3389833.73,1,0,  35244817.67109,2001-02-12T10:12:33.486, 18645
341.85861, 24.05370,   -2810.17, 405877.31,  3389680.78,1,0,  35244819.27115,2001-02-12T10:12:35.086, 18645
341.85792, 24.05870,   -2806.99, 405877.72,  3389682.77,1,0,  35244819.37116,2001-02-12T10:12:35.186, 18645
341.85722, 24.06370,   -2806.04, 405880.36,  3389682.53,1,0,  35244819.47116,2001-02-12T10:12:35.286, 18645
341.84241, 24.16960,   -3021.47, 406171.50,  3389441.97,1,0,  35244821.57124,2001-02-12T10:12:37.386, 18645
341.84169, 24.17470,   -3030.13, 406183.76,  3389432.11,1,0,  35244821.67124,2001-02-12T10:12:37.486, 18645
341.08912, 24.46710,   -2745.70, 404183.08,  3389640.30,1,0,  22816451.09057,2000-09-21T13:53:06.908, 16885
341.07771, 24.54790,   -2776.25, 404269.51,  3389590.58,1,0,  22816452.69063,2000-09-21T13:53:08.508, 16885
341.07700, 24.55290,   -2829.99, 404326.74,  3389535.64,1,0,  22816452.79064,2000-09-21T13:53:08.608, 16885
341.06559, 24.63370,   -2850.42, 404403.05,  3389496.00,2,0,  22816454.39070,2000-09-21T13:53:10.208, 16885
341.06487, 24.63880,   -2837.99, 404394.12,  3389507.22,2,0,  22816454.49070,2000-09-21T13:53:10.308, 16885
341.06416, 24.64380,   -2843.91, 404403.53,  3389500.10,1,0,  22816454.59071,2000-09-21T13:53:10.408, 16885
341.05124, 24.73480,   -2915.07, 404537.52,  3389407.27,1,0,  22816456.39077,2000-09-21T13:53:12.208, 16885
341.05052, 24.73990,   -2911.94, 404537.89,  3389409.19,2,0,  22816456.49078,2000-09-21T13:53:12.308, 16885
